latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-24.4747,120.1106,303.1,1.1,1.1,23/11/2000,1506,Terra,MODIS,10,6.2,291.3,6.1,N,0
-24.4816,120.0663,308.7,1.1,1.1,23/11/2000,1506,Terra,MODIS,75,6.2,293.2,8.9,N,0
-24.4634,120.1199,336.4,1.1,1.1,23/11/2000,1506,Terra,MODIS,100,6.2,293.2,45.9,N,0
-24.4721,120.0644,306.5,1.1,1.1,23/11/2000,1506,Terra,MODIS,68,6.2,292.9,7.1,N,0
-24.4539,120.1181,302.2,1.1,1.1,23/11/2000,1506,Terra,MODIS,33,6.2,291.2,5.2,N,0
-24.3309,120.0649,311.2,1.1,1.1,23/11/2000,1506,Terra,MODIS,82,6.2,293.7,11.1,N,0
-23.3939,125.2495,321.7,2.5,1.5,23/11/2000,1506,Terra,MODIS,100,6.2,291,70.1,N,0
-23.3986,125.2255,313.8,2.5,1.5,23/11/2000,1506,Terra,MODIS,88,6.2,292.6,43.3,N,0
-24.3012,120.1278,310.3,1.1,1.1,23/11/2000,1506,Terra,MODIS,80,6.2,295.1,9.9,N,0
-23.4013,125.2458,306.5,2.5,1.5,23/11/2000,1506,Terra,MODIS,68,6.2,291.4,22.3,N,0
-23.3878,125.2425,321.8,2.5,1.5,23/11/2000,1506,Terra,MODIS,100,6.2,290,69.5,N,0
-23.3486,124.6742,318.3,2.3,1.5,23/11/2000,1506,Terra,MODIS,97,6.2,294.9,44.4,N,0
-23.3528,124.6523,332.5,2.3,1.5,23/11/2000,1506,Terra,MODIS,100,6.2,294.8,99.6,N,0
-23.3228,124.7374,308.6,2.3,1.5,23/11/2000,1506,Terra,MODIS,14,6.2,293.8,20.8,N,0
-23.3314,124.6931,314.6,2.3,1.5,23/11/2000,1506,Terra,MODIS,40,6.2,294.8,32.4,N,0
-22.276,127.6923,304.8,3.9,1.8,23/11/2000,1507,Terra,MODIS,62,6.2,291.2,40.1,N,0
-22.284,127.6547,302.8,3.9,1.8,23/11/2000,1507,Terra,MODIS,52,6.2,291.4,31.5,N,0
-23.9445,118.4418,307.3,1,1,23/11/2000,1507,Terra,MODIS,65,6.2,297.2,4.8,N,0
-22.2714,127.6843,309.5,3.9,1.8,23/11/2000,1507,Terra,MODIS,77,6.2,291.4,59.1,N,0
-23.5441,120.0424,354.5,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,299.7,87.4,N,0
-23.5458,120.0312,346.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,299.5,66.9,N,0
-23.5363,120.0294,320.8,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,295.8,20.4,N,0
-23.538,120.0182,328,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,295.6,30.2,N,0
-23.5285,120.0164,306,1.1,1.1,23/11/2000,1507,Terra,MODIS,66,6.2,293.8,6.4,N,0
-23.4538,120.0304,304.4,1.2,1.1,23/11/2000,1507,Terra,MODIS,60,6.2,292.8,6.3,N,0
-23.4555,120.0192,318,1.1,1.1,23/11/2000,1507,Terra,MODIS,96,6.2,294.8,18.6,N,0
-23.4782,119.7507,318.1,1.1,1.1,23/11/2000,1507,Terra,MODIS,96,6.2,295,17,N,0
-23.4687,119.7489,331.4,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,295.7,34.2,N,0
-23.4592,119.7471,311.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,82,6.2,293.4,10.4,N,0
-23.3995,119.5408,312.8,1.1,1,23/11/2000,1507,Terra,MODIS,86,6.2,294.4,11.9,N,0
-23.3672,119.6233,323.9,1.1,1,23/11/2000,1507,Terra,MODIS,100,6.2,294.7,22.8,N,0
-23.3958,119.4415,305.1,1.1,1,23/11/2000,1507,Terra,MODIS,61,6.2,293.1,5.6,N,0
-23.3578,119.6215,307.5,1.1,1,23/11/2000,1507,Terra,MODIS,68,6.2,295.5,6.4,N,0
-23.3726,119.4307,308.5,1.1,1,23/11/2000,1507,Terra,MODIS,66,6.2,293.2,7.8,N,0
-23.3223,119.6307,324.6,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,297.4,23.7,N,0
-23.324,119.6199,323.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,296.9,22.6,N,0
-23.3341,119.5551,308.1,1.1,1,23/11/2000,1507,Terra,MODIS,74,6.2,295.9,7.1,N,0
-23.3357,119.5444,306.1,1.1,1,23/11/2000,1507,Terra,MODIS,67,6.2,296,5.8,N,0
-23.3146,119.6181,337.6,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,298.8,43.2,N,0
-23.3163,119.6073,315.5,1.1,1,23/11/2000,1507,Terra,MODIS,91,6.2,297.1,12.3,N,0
-23.3051,119.6164,334.4,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,297.6,37.3,N,0
-23.3068,119.6056,358.5,1.1,1,23/11/2000,1507,Terra,MODIS,100,6.2,302.2,92.1,N,0
-23.3085,119.5948,318.3,1.1,1,23/11/2000,1507,Terra,MODIS,97,6.2,297.6,15,N,0
-23.1449,120.555,307.8,1.2,1.1,23/11/2000,1507,Terra,MODIS,72,6.2,294,8.2,N,0
-23.1468,120.543,305.8,1.2,1.1,23/11/2000,1507,Terra,MODIS,60,6.2,294.2,6.5,N,0
-23.2991,119.593,315.7,1.1,1,23/11/2000,1507,Terra,MODIS,92,6.2,297.7,12.2,N,0
-23.133,120.565,304.2,1.2,1.1,23/11/2000,1507,Terra,MODIS,11,6.2,293.1,5,N,0
-23.2914,119.5804,311.1,1.1,1,23/11/2000,1507,Terra,MODIS,60,6.2,298,7.6,N,0
-23.2931,119.5696,332.6,1.1,1,23/11/2000,1507,Terra,MODIS,100,6.2,298.1,33.5,N,0
-22.652,123.0169,351.1,1.8,1.3,23/11/2000,1507,Terra,MODIS,100,6.2,298.6,146.8,N,0
-22.6551,122.9997,331.2,1.8,1.3,23/11/2000,1507,Terra,MODIS,100,6.2,295.8,66.9,N,0
-22.6222,123.0467,307.4,1.8,1.3,23/11/2000,1507,Terra,MODIS,42,6.2,295.2,13.7,N,0
-22.6254,123.0293,314.5,1.8,1.3,23/11/2000,1507,Terra,MODIS,59,6.2,296.4,24.4,N,0
-22.6285,123.012,316.3,1.8,1.3,23/11/2000,1507,Terra,MODIS,61,6.2,297.9,27.5,N,0
-22.6168,123.0095,307.5,1.8,1.3,23/11/2000,1507,Terra,MODIS,30,6.2,295.7,13.4,N,0
-22.6199,122.9922,307.9,1.8,1.3,23/11/2000,1507,Terra,MODIS,72,6.2,295.4,14.8,N,0
-22.1957,123.4964,334.8,2,1.4,23/11/2000,1507,Terra,MODIS,100,6.2,295.6,93.3,N,0
-22.1992,123.4774,319.2,2,1.4,23/11/2000,1507,Terra,MODIS,98,6.2,294.9,42.5,N,0
-22.2026,123.4585,313.3,2,1.4,23/11/2000,1507,Terra,MODIS,87,6.2,294.9,29,N,0
-23.1124,117.3945,309,1,1,23/11/2000,1507,Terra,MODIS,55,6.2,298.2,5.6,N,0
-23.1034,117.393,323.5,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,298.5,17.9,N,0
-23.0944,117.3914,311.8,1,1,23/11/2000,1507,Terra,MODIS,34,6.2,297.4,7.2,N,0
-23.0854,117.3899,318.2,1,1,23/11/2000,1507,Terra,MODIS,96,6.2,297.5,12.6,N,0
-23.0577,117.455,307.5,1,1,23/11/2000,1507,Terra,MODIS,67,6.2,296.1,5.5,N,0
-23.0459,117.4729,325,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,298.2,20.2,N,0
-23.0473,117.4632,323.4,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,298,18.4,N,0
-22.8846,117.5727,308.6,1,1,23/11/2000,1507,Terra,MODIS,74,6.2,294.3,6.9,N,0
-22.886,117.563,320.7,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,295.1,16.9,N,0
-22.8604,117.5486,319.2,1,1,23/11/2000,1507,Terra,MODIS,98,6.2,294.9,15.2,N,0
-22.8487,117.5665,317,1,1,23/11/2000,1507,Terra,MODIS,94,6.2,294.5,13,N,0
-22.8501,117.5568,323.2,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,294.4,19,N,0
-22.8355,117.5941,332,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,296.6,29.8,N,0
-22.8369,117.5844,326.3,1,1,23/11/2000,1507,Terra,MODIS,100,6.2,295.9,22.7,N,0
-22.8383,117.5747,305.7,1,1,23/11/2000,1507,Terra,MODIS,34,6.2,293.2,5.1,N,0
-22.8397,117.565,306.1,1,1,23/11/2000,1507,Terra,MODIS,55,6.2,292.2,5.7,N,0
-22.7188,118.2708,303.6,1,1,23/11/2000,1507,Terra,MODIS,56,6.2,292.6,4.7,N,0
-22.7203,118.2609,305.6,1,1,23/11/2000,1507,Terra,MODIS,65,6.2,292.2,6.1,N,0
-22.684,118.2543,305.4,1,1,23/11/2000,1507,Terra,MODIS,64,6.2,293.9,5.4,N,0
-22.7798,117.5986,306.1,1,1,23/11/2000,1507,Terra,MODIS,65,6.2,294.1,5.5,N,0
-22.7812,117.5889,315.2,1,1,23/11/2000,1507,Terra,MODIS,91,6.2,295,12.2,N,0
-22.7708,117.597,311.1,1,1,23/11/2000,1507,Terra,MODIS,81,6.2,295.1,8.5,N,0
-22.7722,117.5873,313.5,1,1,23/11/2000,1507,Terra,MODIS,87,6.2,295.1,10.5,N,0
-22.7604,117.6053,314.8,1,1,23/11/2000,1507,Terra,MODIS,90,6.2,294.1,11.5,N,0
-22.7618,117.5956,318.9,1,1,23/11/2000,1507,Terra,MODIS,98,6.2,294.9,15.3,N,0
-22.75,117.6135,311.7,1,1,23/11/2000,1507,Terra,MODIS,82,6.2,292.5,9.6,N,0
-22.741,117.6119,304.6,1,1,23/11/2000,1507,Terra,MODIS,59,6.2,292,5.5,N,0
-22.6434,118.2207,301.8,1,1,23/11/2000,1507,Terra,MODIS,44,6.2,290.3,4.5,N,0
-22.5981,118.2127,304.7,1,1,23/11/2000,1507,Terra,MODIS,61,6.2,289.8,6.5,N,0
-22.3328,119.603,359.5,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,302.5,99.2,N,0
-22.3345,119.592,361.5,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,302.7,104.8,N,0
-22.3362,119.5811,334.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,299.3,38.6,N,0
-22.3232,119.6012,317.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,95,6.2,298,14.7,N,0
-22.325,119.5902,327.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,298.5,27.4,N,0
-22.3267,119.5793,314.6,1.1,1.1,23/11/2000,1507,Terra,MODIS,70,6.2,297.7,10.9,N,0
-22.3284,119.5684,327.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,298,27,N,0
-22.5086,118.3844,310.7,1,1,23/11/2000,1507,Terra,MODIS,81,6.2,292.6,8.8,N,0
-22.3172,119.5775,317.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,76,6.2,297,13.6,N,0
-22.3189,119.5666,320.2,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,297.4,16.2,N,0
-22.3205,119.5557,338.6,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,299.3,44.6,N,0
-22.3222,119.5449,340.8,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,301.2,48.8,N,0
-22.3239,119.534,341,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,302.6,50,N,0
-22.501,118.3728,309.5,1,1,23/11/2000,1507,Terra,MODIS,77,6.2,291.7,8.7,N,0
-22.3059,119.5866,307.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,73,6.2,295.8,6.6,N,0
-22.3076,119.5757,318.1,1.1,1.1,23/11/2000,1507,Terra,MODIS,96,6.2,297.2,15.6,N,0
-22.3093,119.5648,322.8,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,298.4,20.1,N,0
-22.311,119.5539,324.6,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,298.8,22.3,N,0
-22.3127,119.5431,392.7,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,308.5,248.3,N,0
-22.3145,119.5322,434.1,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,323.7,623.2,N,0
-22.3162,119.5213,388.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,311.7,221.2,N,0
-22.3179,119.5104,346.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,303.5,60.8,N,0
-22.2998,119.5631,316.8,1.1,1.1,23/11/2000,1507,Terra,MODIS,94,6.2,296.9,13.6,N,0
-22.3015,119.5522,323,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,297.7,20.8,N,0
-22.3033,119.5413,322.9,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,297.9,19.9,N,0
-22.305,119.5304,373,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,303.8,145.9,N,0
-22.3067,119.5195,346.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,303.6,59.2,N,0
-22.3084,119.5086,358.3,1.1,1.1,23/11/2000,1507,Terra,MODIS,100,6.2,306.1,91.1,N,0
